title,price,price_label,mileage,first_registration,transmission,fuel_type,power,consumption,cO2_emissions
Citroen Berlingo Selection 114/62Tkm/1 Hand/Tempomat,14990.0,Erhöhter Preis,62000.0,09/2012,Schaltgetriebe,Diesel,84 kW (114 PS),"5,3 l/100 km (komb.)",140 g/km (komb.)
Citroen Berlingo Shine TOP ZUSTAND AUS 2 HAND,14990.0,Erhöhter Preis,125000.0,05/2018,Automatik,Diesel,73 kW (99 PS),"4,1 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo 1.5 BlueHDi 100 Live M Klima*Temp*AHK*,14990.0,Fairer Preis,95048.0,03/2020,Schaltgetriebe,Diesel,75 kW (102 PS),"4,0 l/100 km (komb.)",106 g/km (komb.)
"Citroen Berlingo 1,5 HDi/Klima/5Sitz/2xSchiebetür",14999.0,Guter Preis,99000.0,01/2022,Schaltgetriebe,Diesel,75 kW (102 PS),"5,0 l/100 km (komb.)",136 g/km (komb.)
Citroen Berlingo Shine/ ECO/Tempomat/Bluetooth/DAB/Sitzheizung/NAVI,14999.0,Fairer Preis,87738.0,03/2018,Schaltgetriebe,Diesel,88 kW (120 PS),- (l/100 km),- (g/km)
Citroen Berlingo 1.5Blue-HDI Feel M ACC##KLIMA#SHZ#DAB,14999.0,Keine Angabe,106132.0,05/2019,Schaltgetriebe,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo Kombi Selection*FLS*FES*1.Hand*AHK*,14999.0,Erhöhter Preis,69000.0,06/2016,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo 1.5 Blue-HDi Shine M,15000.0,Sehr guter Preis,102039.0,05/2019,Schaltgetriebe,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo Multispace 1.6 VTi  Selection *Pano,9950.0,Fairer Preis,124000.0,05/2014,Schaltgetriebe,Benzin,88 kW (120 PS),"7,5 l/100 km (komb.)",173 g/km (komb.)
Citroen Berlingo Kombi Selection*1.HD*Klima*Blueto.*Isof,9950.0,Fairer Preis,121544.0,02/2018,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
"Citroen Berlingo Kombi 1.6 Shine *7-Sitz,Klima,PDC,Tempo",9980.0,Guter Preis,143408.0,08/2017,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo 1.2 PT 110 Shine AHK-abnehmbar Klimaautom DAB SHZ,9990.0,Sehr guter Preis,114190.0,09/2016,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo Multispace VTi 95 SELECTION PDC/Tempomat,9990.0,Sehr guter Preis,92900.0,11/2017,Schaltgetriebe,Benzin,72 kW (98 PS),"6,4 l/100 km (komb.)",148 g/km (komb.)
"Citroen Berlingo Kombi Silver Selection,Klima,Inspek+TÜV",9990.0,Fairer Preis,84000.0,11/2012,Schaltgetriebe,Benzin,88 kW (120 PS),"7,5 l/100 km (komb.)",173 g/km (komb.)
"Citroen Berlingo Kombi Silver Selection,Klima,Inspek+TÜV",9990.0,Guter Preis,84000.0,11/2012,Schaltgetriebe,Benzin,88 kW (120 PS),"7,5 l/100 km (komb.)",173 g/km (komb.)
"Citroen Berlingo Kombi Silver Selection,Klima,Inspek+TÜV",9990.0,Fairer Preis,84000.0,11/2012,Schaltgetriebe,Benzin,88 kW (120 PS),"7,5 l/100 km (komb.)",173 g/km (komb.)
Citroen Berlingo Kasten Profi L1 ZV 1HAND OHNE KLIMA,9990.0,Sehr guter Preis,46900.0,02/2019,Schaltgetriebe,Benzin,72 kW (98 PS),"6,5 l/100 km (komb.)",154 g/km (komb.)
Citroen Berlingo 1.6 HDI 3Sitzer*Hygieneausbau*Catering,9999.0,Guter Preis,87850.0,12/2017,Schaltgetriebe,Diesel,73 kW (99 PS),"4,3 l/100 km (komb.)",114 g/km (komb.)
