title,price,price_label,mileage,first_registration,transmission,fuel_type,power,consumption,cO2_emissions
Citroen Berlingo Max XL 1.5 BlueHDi 130 FAP EU6e Navi digitales Coc,32990.0,Keine Angabe,10000.0,10/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Max XL 1.5 BlueHDi 130 FAP EU6e Navi digitales Coc,32990.0,Keine Angabe,10000.0,10/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Shine Elektromotor M 136 HUD Navi digitales Cockpi,32990.0,Keine Angabe,4962.0,05/2023,Automatik,Elektro,100 kW (136 PS),"19,8 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Berlingo XL BHDi 130 Max +Kamera+Nav+beh.Lenkrad,33440.0,Keine Angabe,3500.0,04/2025,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
"Citroen Berlingo Plus XL, 7 Sitzer, Schalter, Garantie",33500.0,Erhöhter Preis,10.0,02/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",150 g/km (komb.)
Citroen Berlingo Max XL,33900.0,Keine Angabe,25.0,- (Erstzulassung),Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Max XL,33900.0,Hoher Preis,101.0,10/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Max XL Blue HDI 130 SOFORT VERFÜGBAR,33900.0,Keine Angabe,13.0,10/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Max XL BlueHDi 130 SOFORT VERFÜGBAR,33900.0,Keine Angabe,11.0,11/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Max XL BlueHDi 130 SOFORT VERFÜGBAR,33900.0,Keine Angabe,12.0,10/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo ë-Berlingo M Elektromotor 136 SHINE (E),33915.0,Keine Angabe,5.0,09/2023,Automatik,Elektro,100 kW (136 PS),"18,6 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Max M BlueHDi 130 EAT8 XTR Navi PDC+Kamera Panoram,33990.0,Keine Angabe,12000.0,12/2024,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo Panorama Navi LED ACC Apple CarPlay Android Auto K,33999.0,Fairer Preis,10.0,10/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 MAX,34490.0,Fairer Preis,2500.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
"Citroen Berlingo ë-Berlingo 136 SHINE M, AHK, PanoDach",34510.0,Keine Angabe,10000.0,08/2023,Automatik,Elektro,100 kW (136 PS),- (l/100 km),0 g/km (komb.)
Citroen Berlingo Max XL 1.5 BHDi 130 Navi D.Cockpit LED ACC Apple C,34940.0,Keine Angabe,9000.0,12/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo XL Navi LED ACC Apple CarPlay Android Auto Klima,34999.0,Erhöhter Preis,10.0,10/2024,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 MAX,35590.0,Fairer Preis,2500.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo BlueHDi 130 S&S XL MAX*7Sitzer*Sitzheiz,35890.0,Keine Angabe,20.0,04/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo XL S&S Max1.5 BlueHDi+Vorrüstung AHK+Techno+Drive,36490.0,Keine Angabe,42.0,12/2024,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo Blue HDi 130 EAT8 Max XL 7Sitzer,36500.0,Keine Angabe,10.0,11/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Max M 1.5 BlueHDi 130 EAT8,36980.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo BlueHDi 130 EAT8 XL MAX*7-SITZER*NAVI*,36980.0,Keine Angabe,20.0,- (Erstzulassung),Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo Behindertengerechtes Fahrzeug mit Rampe,37950.0,Keine Angabe,500.0,- (Erstzulassung),Schaltgetriebe,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",147 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 MAX *ACC*Toter-Winkel*Keyless,38057.0,Keine Angabe,0.0,- (Erstzulassung),Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Navi LED ACC Apple CarPlay Android Auto Winter Pak,38235.0,Keine Angabe,0.0,- (Erstzulassung),Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo Max XL 1.5 BlueHDi 130 EAT8 FAP *Navi*Sitzheizung*,38340.0,Keine Angabe,10.0,- (Erstzulassung),Automatik,Diesel,96 kW (131 PS),"5,7 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo Blue HDi 130 EAT8 Max XL 7Sitzer,38700.0,Keine Angabe,10.0,- (Erstzulassung),Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo ë- M 136 Max SHZ KAMERA NAVI ACC LED,38880.0,Keine Angabe,1500.0,02/2025,Automatik,Elektro,100 kW (136 PS),"18,3 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo XL Elektromotor 136 MAX Navi digitales Cockpit LED,39990.0,Keine Angabe,5000.0,01/2025,Automatik,Elektro,100 kW (136 PS),"18,6 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo ë 136 MAX M Elektro,40000.0,Keine Angabe,5.0,- (Erstzulassung),Automatik,Elektro,100 kW (136 PS),"18,6 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Behindertengerechtes Fahrzeug mit Rampe,40950.0,Keine Angabe,500.0,- (Erstzulassung),Automatik,Diesel,96 kW (131 PS),"5,7 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo XL Elektro 136 Max KAM+SHZ+KLIMA,41590.0,Keine Angabe,5.0,- (Erstzulassung),Automatik,Elektro,100 kW (136 PS),"18,4 kWh/100 km (komb.)",0 g/km (komb.)
